C,Si,Mn,P,S,Cr,Ni,adj_C,adj_Si,adj_Mn,adj_P,adj_S,adj_Cr,adj_Ni
0.42274599346041297,1.326785688570607,0.4785033530877545,0.03138475393899228,0.021299413971242118,1.434546861533193,0.34538116114023976,-0.0283904164351789,-0.30868550204799944,0.33163857392159174,-0.0008490811421799435,-0.0005614995878749472,-0.251856677397472,0.15867442595167433
0.42930724732986814,0.821412145493408,1.1731549022289514,0.033553746906838405,0.014043482513986757,1.3969660825901489,0.3781647912215848,-0.025426349807242083,0.20159615553418228,-0.4054204298922109,-0.0012846351544073664,0.00702795302080524,-0.17913016533340537,0.14873841164883075
0.375461188399713,0.8115659589106277,0.6220971140748954,0.02388142286275921,0.01961449145292948,1.3023455924449931,0.5345863499162524,0.028222987489059916,0.18870504477596425,0.2066687447910963,0.005427331145858446,0.005930711726569558,-0.09469082821141346,-0.03926526014704233
0.2929107501938888,1.1206181038107963,0.7553074429348299,0.03535500370569069,0.022366188122867725,1.1781513262029382,0.39415078524144936,0.08783717007049162,-0.1268969123990796,0.050232819852401585,-0.004812168938112039,-0.005152430910530106,0.022573413004443717,0.11069840372572028
0.3116142563798867,1.038431276486382,0.8116417436892001,0.021427722766270328,0.021788936801741418,1.3682353579104702,0.6353814053969096,0.09980745552393375,-0.04648117446097387,-0.014609185643030822,0.010043850277713057,-0.0006694518403365442,-0.15854033935319242,-0.07551712203342348
0.45708905106931674,1.2838914100451497,0.9908003526986405,0.03488543438479348,0.018423653776798273,1.4276907661479803,0.4033968481828035,-0.05891466323623122,-0.29864119133858,-0.18907444295268705,0.0008746940036218906,-0.0024525298053875736,-0.21069273491490814,0.07779837646056355
0.3528068134210567,1.2722376492418415,0.8128560038190926,0.021916914165530203,0.016423481453700157,1.4038793246804027,0.40870417103535794,0.04864764081858299,-0.2709058685053298,-0.014996902170038455,0.014103942422952525,0.005071078904953129,-0.2492180801486456,0.09337098771727183
0.3338213535231612,1.213108333699056,0.64149585231346,0.029139476688998255,0.022524936394902287,1.4597265582510364,0.34996294911802794,0.06329596010187852,-0.22417970470734705,0.1468419499046129,0.004543353244390813,-0.0016127176668528638,-0.29499683114104636,0.16564410474136995
0.6122156197012634,1.2581163151377868,0.49612600680919733,0.026368244453503113,0.026334555745933113,0.9876991603143658,0.5554774285182785,-0.19422740702538385,-0.2838957638522095,0.30194612171441876,-0.004027928197638765,-0.00903223509054939,0.20643366032098623,-0.06489537511058473
0.5632411303931636,0.6424646555098419,0.7119911026606033,0.030980554329645683,0.027206366445330577,0.7692413546461682,0.64539546901937,-0.16305361862630244,0.32047992382081225,0.09300002601058478,-0.0005629160538634919,-0.008839338475995991,0.4339050346811292,-0.15176838132661907
0.4113517345251248,1.1655326686302616,1.1172033632290705,0.020716383758798633,0.030665166873281333,0.6143736601432495,0.4810268631205521,-0.009507258037698033,-0.1603193515218334,-0.33820100046553364,0.008674159030129597,-0.01217696246628101,0.5499328577978819,0.022284302761474542
0.4357015485965048,0.8267726011848364,0.9799199750866502,0.03230474640657457,0.024064310594194803,1.3888886525770836,0.396375623634741,-0.038821843739841974,0.18766715876208095,-0.1677174542607411,-0.0023513668818609204,-0.003781970334880135,-0.16219968272445523,0.09631111196322305
0.4547097381170038,0.9494518368915265,0.756463759354556,0.03824082638990392,0.02412708174494015,1.4440528908001915,0.6631848508942911,-0.05455281896622036,0.055359216053596075,0.04156492231432371,-0.007325353821696472,-0.004441078956066681,-0.2414916843049634,-0.15228247579795606
0.31817793167665276,1.5230968189213652,0.5987965237000596,0.02089358540409201,0.02579055436750034,1.4374988081888807,0.5780149771315194,0.08822001226084486,-0.5237619372588863,0.181355897690142,0.009327054485812614,-0.007536991961134609,-0.21238959126922768,-0.07945635972001472
0.31745028032074885,0.9196535395867517,0.882586290855125,0.02577206585397019,0.015888898022167842,1.2731061634475735,0.5306208213885903,0.07735103162648929,0.07561975774446307,-0.08020577661845653,0.0007195249396603981,0.0007175517184223905,-0.07979532195676299,-0.03170130840286122
0.4310907565598005,1.368839054237388,0.9715319246404039,0.028800461025274296,0.019904918960486555,0.8992411906086573,0.4976858580009513,-0.032565535384795695,-0.3562904962587166,-0.18737603811447126,0.00230052964173007,0.0031751323064337,0.29727023181851797,0.003210527240008542
0.46901439917111126,0.899694882028541,0.8448184963620834,0.03009444300586346,0.02048838049274416,0.96809706484336,0.5030637717823678,-0.06458149730276586,0.11776311826439015,-0.03860064710699768,0.004232257211505637,-0.0020605513766071867,0.2538769480354047,-0.002640915964520738
0.6189802933217673,0.7979254286612121,0.6320556315638448,0.025504555159169832,0.009380521378450966,1.0422734934957716,0.4051084173057877,-0.21538617820118175,0.20966410252110612,0.20320594278163134,0.006823550311199816,0.00885302970642419,0.14175929641113955,0.10054331991141308
0.2679766792979358,1.4578646914635884,1.0358880241442574,0.026481182609214712,0.011434327354545613,1.606161712249624,0.48568251934342277,0.15084101531860303,-0.5340567595866667,-0.25122531317876334,0.0035311499523976927,0.008699875871671658,-0.4253417794446268,0.016454944707105804
0.2932379570617406,0.9644051287446767,0.8240591263423798,0.03385829125544062,0.02355807439044445,0.8626073724486392,0.3082357286580472,0.12295813535413118,0.03744236672655788,-0.027356892630351265,-0.00015750769409377452,-0.003285567226468587,0.37953983947900993,0.1931940715437455
0.6060747924881987,1.438835210610801,0.7502071703041854,0.037286782132157664,0.023226879747925738,1.6105894672597045,0.37938456742748694,-0.1905648983426614,-0.39027096837687514,0.03751808915029137,-0.010515513856270859,-0.007963379805019195,-0.42218984179166513,0.13070518404129366
0.5502357052096029,1.018523695104944,1.1257231091142583,0.019649239063388314,0.011483087803224226,1.1833356903310144,0.5480081811174135,-0.15079228655944765,-0.026488246015850005,-0.32880419482873297,0.006391596740719279,0.010426611524333499,0.01800841683088576,-0.054400132591128116
0.34861330826633063,0.7351966195277622,0.7874641805453657,0.037163567403759284,0.015071369768322282,1.3512139546553532,0.4337177977034449,0.04572663488759805,0.261755119639416,0.009167573725231023,-0.008667476426143555,0.0019424847269728421,-0.1175751186736153,0.0665864639890471
0.33002744920074145,1.0534949776835556,0.7775343900618341,0.028342728003500826,0.023070833500217127,1.4272523130141914,0.43368735654868407,0.06479176720850426,-0.05551646951795402,0.012690361309158937,-0.001624218499570681,8.26593637772619e-05,-0.18658010581450563,0.06416314756244018
0.4576556963055767,1.077812538635884,1.4157761616910476,0.038396811835759326,0.019360412042596167,0.9133378678198723,0.29919420996780344,-0.056075685273963304,-0.08521059728542418,-0.7061996621349339,-0.010232872688953249,-0.001592682557671549,0.3384003772902497,0.22027290633789828
0.39920273586833827,1.3699860347225066,0.8154736615295237,0.023540368490038023,0.027615620386348287,1.3616730131053976,0.370344230709193,0.00040141175540414295,-0.40413392377932345,-0.0203789584914582,0.008910263172010728,-0.0023426478760883275,-0.18708121162212052,0.1380809287112056
0.3349357430878173,0.8782186540588259,0.6815212151522262,0.02352006922740138,0.020242608139724134,0.9507149650766886,0.5338071032224798,0.06463691016728633,0.11839350837170064,0.10591095353862223,0.0049526442820917145,0.0012865007179335307,0.26277398515962314,-0.03906704481873503
0.40993323054292263,1.1878467808429471,0.46611894377572566,0.03407520144284951,0.016686881205270766,1.3711796005779477,0.4045926054321854,-0.015335825745121162,-0.22167472648287692,0.33558269139557617,-0.0034499142880309638,0.0012048747038184643,-0.158971015457833,0.07623222442695324
0.39339202013526836,0.6972459500593858,0.6696327784395681,0.030355490034873103,0.015697933173580238,1.0846333367310523,0.6257866011518051,0.005072987139891727,0.32972635130785916,0.11338013346916784,0.0007229523315257632,0.007805376521829568,0.0819088363920199,-0.13740426622870908
0.45770721271805404,0.9492386534892518,0.8742291746742619,0.025470111099631345,0.0204329489373645,1.1532968293823762,0.6459727577074759,-0.05573017925902261,0.05315026840615359,-0.07811025733276772,0.003333796250006001,-0.0013167928737802246,0.04933429147297842,-0.15295995323085476
0.42897748568964134,1.5188501996613597,0.9742249406863386,0.02755482350874119,0.026006069610819724,1.0775773880935344,0.24523443310276827,-0.03391483897632936,-0.6196578596783238,-0.18105220924517568,0.00248651686841805,-0.0016463150666990714,0.12707879695398686,0.24874543879666666
0.48294055811834896,0.4472161727480287,0.8471229116217133,0.03578148895415225,0.012607068771100793,1.5431262129620786,0.5423120509368018,-0.08721555508202428,0.5890285491603715,-0.03188136002026724,-0.005312610669559889,0.008072880173911421,-0.35980681134536896,-0.04760760550064622
0.48303358165442456,0.7859790435227831,0.8143132474438786,0.026417569149261626,0.02239489912873196,1.3000986315860845,0.6296924930322374,-0.08828846328207415,0.2077053174285587,-0.01767170360075135,0.002534679342418971,-0.0015499384804359283,-0.09100730188754957,-0.14349661566864041
0.4869605920105661,1.3389094647012376,0.8826869806447402,0.04407596859418549,0.016131054004482136,0.8266035890065748,0.2776599688869652,-0.07095881348747378,-0.3154236619571467,-0.08325776284733273,-0.013121948382402349,0.001182522266666685,0.46961141608955753,0.22547157763906878
0.4109394794604893,1.181441655974673,0.8962018463473427,0.031679130182093486,0.01604762772277344,1.3414405071407987,0.7352530620593792,-0.006776819872115039,-0.14934824073997868,-0.10214226689564357,-0.003824507354814787,0.0036510827634433076,-0.14054088133077236,-0.2073234885024681
0.23075353702851809,1.3823875798651535,0.7683984202842021,0.02679839197539435,0.014939478123699163,0.7035429984402692,0.6028963229952393,0.1706339795677484,-0.43429400432190135,0.024918768666310077,0.0024225335272466857,0.00924317692095402,0.48305022446412216,-0.12136939718268139
0.3754256935914056,0.9318191075630824,0.2606226714116857,0.029592788501116407,0.018845327348956612,1.4088619094440253,0.7311195118681681,0.029595891890221323,0.0658098079669857,0.4774807779037471,0.005658721275648129,0.0012799473096917796,-0.20854312100958539,-0.23172533987805224
0.4198084760767855,0.9639098970190144,0.6852675986239528,0.025898557940697058,0.01983623364892001,1.0369725686598705,0.4108942771653544,-0.019384793559493515,0.03465993314269149,0.1349960600764956,-0.0022877774644916183,0.002364655264356729,0.18583420854151061,0.06648384883212707
0.36573124059196516,0.9071397835010522,0.5184976610564358,0.024166374843068435,0.014447120772670855,1.7256811330270867,0.6169597991434327,0.041169331160464756,0.10100502303786403,0.24746116396252738,0.004478599162303003,0.006803372133327564,-0.5923703417730936,-0.10719458696483337
0.37596746018418653,0.9062947981126006,0.9421919936406984,0.0333319748361453,0.0181951691709046,1.5477989410092743,0.36486708405001284,0.026744660729488546,0.10044907171509596,-0.1472125890523699,-0.002571042089326389,-0.000923201159011205,-0.3138133250964489,0.13226447519080883
0.34772769794809605,1.2622523064592224,0.6591312618914482,0.019436540277273304,0.01221685413238048,1.381802985403692,0.3399463309379646,0.06495460356783375,-0.3210152441852687,0.16815941763085535,0.011208402108690597,0.0075144464181788675,-0.19279961525584197,0.16724026124646083
0.39623652975751517,1.2758254705041303,0.822845529732408,0.031127263210964082,0.01818193893893072,1.1829163128836797,0.5384752211115074,-0.000300483328368531,-0.3157082291862535,-0.019660975348459793,-0.0007662713024655103,0.0014166450943930808,0.01715204693693227,-0.03644272940397351
0.34602403196906384,0.8054238186494218,0.8391690510195363,0.022662204167887258,0.022041263778572358,0.6892249187286479,0.6286444546657055,0.057472053655985005,0.20006996962070564,-0.03335456172298523,0.01189083586474467,0.00019453603864286314,0.41306606429681286,-0.1476646567080281
0.33751814223043214,1.0065227625527084,0.9035318040938247,0.024556921401349005,0.02093383382238539,0.9733851202940031,0.4235602746260065,0.05087945571754594,-0.008971432169445025,-0.12022940788358824,0.0029601566108686437,0.001271842405465419,0.20320129042976715,0.10182634571522792
0.44933179008808893,1.0462090309237184,0.6283284439637573,0.03525232409556743,0.017121810868811132,1.2366029443936084,0.8200105672835993,-0.04999779056844814,-0.038599803603733114,0.1581936640790546,-0.005340678165731827,0.006929460316758735,-0.04015176254446698,-0.25838540104591157
0.4707751935455476,0.8593833060264331,0.9264815478111043,0.03729415837220047,0.023109049811085983,0.7289325840328631,0.40910785302189145,-0.07302204875037933,0.13942116884325037,-0.11738984685786541,-0.006809138445963397,-0.006194903741124422,0.48973769359211256,0.09766306339898372
0.455979044793104,1.2701951813886554,0.9667844309097808,0.03344385059421327,0.019649171442706764,0.7017117199452025,0.5537022773915732,-0.054401053584509786,-0.26231409439653225,-0.19063210652472776,-0.005978263395936113,0.002494081873573448,0.49623818278883053,-0.04867946204754241
0.40283183761304614,1.0074390348739364,0.9876567611951996,0.026129664538369693,0.020480603884704917,1.0613174133884873,0.4456879715709606,-0.0035377343847977794,-0.006829521243282732,-0.19759830001532996,0.006867867459174015,-0.0023128136636171325,0.13571725902552562,0.05104429773867922
0.5446977884353733,1.0491386941278937,1.006368907893727,0.01885829720222271,0.021335251329346293,1.4668892386870311,0.5102854986594281,-0.12714956229591776,-0.052715158920631916,-0.174465663805964,0.018300863010589145,-0.0021093765172421255,-0.27967022660681323,-0.005883851296089902
0.5579572145730712,0.869284993211683,0.7159626365808286,0.027886615433546195,0.013277747444828614,0.9244044160547404,0.37448240415599154,-0.17162072617726293,0.13019225348452196,0.08647407174387406,0.005542065933261186,0.004054425673561603,0.30469171936206796,0.12240368162909504
0.3950536290347567,1.168704873041651,0.5754555956875403,0.03286807309638038,0.02083226104106528,1.3477353792024447,0.5361460804884772,0.011071453777366402,-0.18073933731782385,0.21155917090719475,-0.004293075407140228,-0.001989445475933815,-0.1584266163521963,-0.02947021870270777
0.5420504247989855,0.857313426562631,0.6335288853791543,0.033535616672898026,0.017238884778595143,1.3898795453266533,0.5253653776064124,-0.1666131225711718,0.16786240529545837,0.19995904576332701,-0.004977852644970794,0.0018786632336827242,-0.1838798155036564,-0.023848101749333446
0.4658544272672831,1.5025511346915874,0.7646105545011902,0.024012770665961594,0.013103403859927365,0.9807209880174242,0.49585912839077534,-0.050447353510251196,-0.5295989718556412,0.03662899455386915,0.0059445507773812365,0.010092969533223837,0.2797432014035531,0.0028593081203830513
0.3510560557481778,1.261040219267268,0.9363782979252624,0.04385030494302025,0.02291964092662982,1.0922123727638822,0.5738318538365387,0.05658778403697262,-0.2379813700564087,-0.12844563296863776,-0.01023957859126082,-0.00023965741961917697,0.125449909028893,-0.0677448887010758
0.3832881919683146,1.0366784216083307,1.0413017933016715,0.023872982467595727,0.021843366544364508,1.0819983563017916,0.5035931028668522,0.02140523596746441,-0.03559530225371157,-0.24008839797087733,0.0025741190087112753,-0.0002132975265873372,0.12690943149607437,0.0015106862545627492
0.36922217650469996,1.0547875819159847,0.8498767367421511,0.04183089959822606,0.01952352233806524,1.2837064577311017,0.5759870637145674,0.031725384007124685,-0.058126350967809326,-0.048520499208346994,-0.008413433154700643,-0.0016254640978677249,-0.08232747634195861,-0.08270731784171356
0.5195046628924843,0.6192032738040563,0.6882156305456824,0.0328290890629839,0.027827620146171704,1.1802749216781037,0.4306000591633502,-0.09326164461047197,0.32276080311863875,0.08280754379976016,-0.001824576156057162,-0.009224717570978237,0.015668222957355454,0.07573264328463196
0.4243800713771199,0.8589803423158179,0.5439391202658211,0.03654342996210108,0.023251005889793307,1.170247240866185,0.7308296245059582,-0.029129115208032227,0.11645570360309163,0.2369600046875195,-0.006664430885339418,-0.0026852171928512096,0.028552543185723218,-0.2219990322146605
0.2748460575809556,1.360941151018315,0.7835697643214863,0.038379718736910956,0.021713626731888522,1.3370259657461352,0.5712209100290255,0.13165260867317108,-0.3364571962253539,0.021272369671055495,-0.00782199718471331,-0.0001741224375101883,-0.1384350491518704,-0.058084029734848816
0.33236076979407303,1.4502351082277039,0.7919684098711314,0.019269186734114638,0.020640522074553948,0.9956845027575357,0.6050804436235905,0.061919683889927954,-0.47121621972841987,0.0027349069987018665,0.00934083916230303,-0.005643535549287941,0.16878610229906993,-0.0955691433707496
0.47858001586508325,1.1063643904462412,0.6066047713741575,0.02964216482893515,0.019981987304547158,0.8524905932422371,0.6879247877208938,-0.06993097701264568,-0.10915659075988551,0.19396895960174612,0.0007820574567328441,-0.004069134756233776,0.33842540543635474,-0.2021049307202874
0.29983799901050845,0.9297249267785113,1.1595373053699045,0.034806321459502576,0.017144105051086017,1.3717748344068474,0.6749194295732502,0.11127258434159971,0.07081338682256555,-0.3840909695054107,-0.0030742862627007976,0.0037552410122272274,-0.1546072812535524,-0.16253869704676394
0.5049552715319335,0.866191197109858,1.0634788131268653,0.031481997035193,0.030376304363126327,0.9932436545731296,0.7169954753956562,-0.10248227196326623,0.12378942055843951,-0.2771959513195275,-0.0021701670276792445,-0.009087844974288512,0.21861197187951079,-0.23059190591244755
0.39756454077390174,1.535567589652966,1.1455086340201424,0.03327242752255524,0.020190017390841003,1.2360093980154783,0.5766897465913021,0.00014077713677175053,-0.5498665959059174,-0.40649682257921854,-0.0023433384039392886,0.001116672336947,-0.038715696303739965,-0.061470908463244406
0.2774234336997659,0.633906279947545,0.8448903637119944,0.03785323726959116,0.028419638457289342,1.062334721139318,0.634835104178912,0.1220275257647453,0.3594286884107788,-0.03915626223787155,-0.006036306878707997,-0.012899687974129229,0.16094519345954025,-0.11346644531932834
0.3374437298490471,1.0989508833593522,0.8988060372565478,0.0319550532436793,0.0172484742307729,0.9985129896185845,0.49680574112606934,0.07223788352373677,-0.09248471150102339,-0.10320915927111105,-0.00026078461564299645,-0.0037293433145735855,0.2269306784418285,-0.0008408783012216819
0.3637559058596868,0.720082526343464,0.5410637048558189,0.0387062009053389,0.017661493993440545,1.3039511645192148,0.494134927640102,0.03892716705982422,0.2822214964053669,0.22314898537278594,-0.005846297357901639,0.0012355275666867298,-0.12324517842005547,0.0047577493982227555
0.5500759790634311,1.2125554355283732,0.7302695731184282,0.027380567217611784,0.01839182474391309,1.823024395068252,0.5477419315289441,-0.1427620036450239,-0.188595633791368,0.07187309219898588,0.0020334941418685146,0.0011838990610334693,-0.6276285307203375,-0.047994082148644514
0.47276295436369803,1.0129864714518249,0.9465280154431159,0.029394625649185633,0.020393175951580453,0.6005397946403677,0.6145409593378102,-0.06954882489597072,-0.009694388252073053,-0.1947587814778205,0.004908548608492198,-0.0006778435363788671,0.6681077208828561,-0.12853195344346455
0.461277390506257,0.7366461092065859,0.675246207860839,0.044355235154000895,0.019046587996183268,1.2652298619539168,0.6087584663360943,-0.057248617468694155,0.26761606899554585,0.13003674104815063,-0.006098244393635733,0.0008326809644758316,-0.0635158975548588,-0.09523040146817276
0.5105525932957984,1.2967575763900951,0.927746044405837,0.021427463154521372,0.02816715766150548,0.8560963820943936,0.5378294331548792,-0.12039986012384035,-0.2987892071121416,-0.12288870983867012,0.00949073593337996,-0.006978726820984823,0.4026271548121552,-0.035206669997594434
0.37558433647093514,1.2410217920720894,1.0378940977849282,0.020792941386472558,0.02298700034924929,1.4103518226932694,0.462804562080001,0.030525956622533976,-0.24493856989585536,-0.23465555516782077,0.008701566721906532,-0.0029511887920296727,-0.23560471913722267,0.028959003834292844
0.5594505063224973,0.788259662920418,0.6017215301087386,0.013849574147972138,0.01680519126155249,0.8030730619777504,0.7052518950170461,-0.14132928752493262,0.19579311778429032,0.2474442940031461,0.019699549896184824,0.0024413685571747328,0.29271998086449447,-0.153647979431917
0.2610427533236404,0.588650313260777,1.0045140864019282,0.04829814304754454,0.02692136409255259,1.3691727360157078,0.5743442927081608,0.15252290542580807,0.44408604768541915,-0.19820094283627399,-0.01789907216905844,-0.007089873331140065,-0.18343569042919455,-0.07699230186894124
0.23070431858046148,0.9754150933013125,0.6022817785698166,0.021723080120881717,0.020899470755767393,1.6176006859033798,0.6147895757502891,0.13956678322627397,0.020172658885149065,0.218200524412339,0.005498748148185629,-0.0013689421506812652,-0.39353036832180605,-0.1278418495754106
0.410537550614596,0.6664936262704488,0.6797264712097573,0.032398364506069026,0.012035031332341654,1.3321424213881197,0.49754527513416485,-0.008850381619889044,0.34142188108555027,0.1394088079780298,-0.002117882100529124,0.006764137417329688,-0.13028175756401444,0.0036746856420514055
0.40488600703257044,1.0101479228009707,0.6596016624386489,0.025028243118367887,0.012986973641001532,1.7248730229560816,0.34451709557608934,-0.006610371395095771,-0.012313771479174314,0.15475277579185276,0.004235215715769699,0.010383555308835163,-0.5615697101925151,0.1603787750143455
0.3164652946740243,1.536287281943347,0.5624803161940974,0.032323655326702706,0.023168884404660493,1.3241397292354495,0.4768390426402865,0.0821906105367645,-0.5338501054768274,0.23373409290808228,-0.0001719248087090888,0.0019526507851108238,-0.13217540072965123,0.017248756560431407
0.39117179516487455,1.6449273344135795,0.6392650864060538,0.042293376040830506,0.028388504070382202,1.0339235274876015,0.5711228848981594,0.013522579975563087,-0.6701365742352847,0.15705550571469373,-0.014171820089822259,-0.01126924662835442,0.1539949449856592,-0.0822757817031994
0.40340834682592264,0.8075066922353396,0.8467571823581496,0.018330782653472794,0.021654401161072284,1.4500586884826774,0.25078304467856805,-0.002532742233971923,0.21858045226973624,-0.05483240496541617,0.016966123191183506,-0.0007470405887795392,-0.2690981461957629,0.24771555719262275
0.4558326912521723,1.0190013478531028,0.9077511984892739,0.023094948051904752,0.02084680412018039,0.7758856509285059,0.4860967423314125,-0.06268726616174014,-0.021870013767834436,-0.0919599600315193,0.009841227496702337,0.0004230541886882781,0.37560317182498937,0.012830529948735403
0.5213097699979183,1.0354292284099762,1.263865907996339,0.03294988379545779,0.02096024558245016,1.1072650607392496,0.5166926130977852,-0.1234643177489738,-0.03150423665205041,-0.41757434447653774,-0.0047537204737689905,-0.003750542545852309,0.07203448914004401,-0.014828660176241997
0.2896633393826127,0.4617773517618793,0.8777157209061929,0.04869749638074593,0.019969645442300534,1.4515472323354925,0.5102286698184456,0.10904776590073283,0.5895275790648018,-0.08055215954080389,-0.017662755070142255,0.0006747266695534904,-0.2696890436991459,-0.007229857755440157
0.38250402433045916,0.8110637101267888,0.9073019687140808,0.02326149013656722,0.02014090578684564,1.197264301006739,0.6357369457289472,0.01927590300858494,0.18841338588250917,-0.09689164273045825,0.010455717689594595,0.0009825746958707954,0.0027592363981160583,-0.15616708254122558
0.29348863369246275,0.923693823911333,0.6780975595681434,0.028597715227609153,0.020283249624485536,1.3589078263070191,0.4911876527426136,0.11266616507466884,0.07692710452325868,0.09387008775614115,-0.0006081075871386425,-0.0005755060105338851,-0.18055021200069227,0.010540882747219732
0.5530750832343698,1.3046904629243292,0.7573114258139584,0.04118044602637464,0.02074333728601056,1.0988742086645882,0.42332466705738253,-0.15831007985085047,-0.3172941940151937,0.043756889185930736,-0.010679769191438102,-0.000737018823668333,0.10641823949292908,0.08818594544580315
0.4949554135441324,0.6287755078875241,0.2892157730196091,0.037007399334294554,0.013165606507922895,1.1325703794321949,0.35373587174258003,-0.11567015418417717,0.39240784019645125,0.5510789854723325,-0.008564403995574624,-0.00011851135012588571,0.06265382608300664,0.15277842339802195
0.25210884312258713,1.0458399799447888,0.7969380301654009,0.03434468624700816,0.020597901842070766,0.9080793177355333,0.6495714377080615,0.14522958553593485,-0.046019752978162395,0.0009096700826247677,-0.005423842979420643,-0.0024204097873831566,0.2865261369638401,-0.12054575091657968
0.26280988570686437,0.5966096505308147,1.0942340654987217,0.028430072421361002,0.01665463630670042,1.511971406218823,0.42429805753289196,0.16589318185041754,0.4320930766272388,-0.3095659040372047,0.006223225771132997,0.0019313001761023928,-0.287335961799382,0.07856623059819748
0.5301741289398798,1.3903777991817132,0.8064008298131534,0.024349365972403624,0.02229986071469558,0.9966853890743681,0.7516734059408279,-0.12812372149839296,-0.4053697846038245,-0.005913258480655319,0.0021951696834283667,-0.004466546487418621,0.23012160740586451,-0.26951947655194824
0.2953089017318061,1.1341631881318215,1.0371408309325996,0.035392149829988,0.02498023842902908,0.9729614734291617,0.32227366665726953,0.12341139246112676,-0.1391377234019981,-0.24359077196025766,-0.0020195793646736395,-0.0035907626034081238,0.23830071092050847,0.22053413087630094
0.33564817696198573,1.2319600320203092,0.811402624979417,0.03201444209147443,0.02764234213206266,1.352350726886887,0.5672870098812042,0.07339861795038713,-0.2411553821624617,-0.014037963625671713,-0.004314531241316042,-0.013077812291779388,-0.11691184753936565,-0.07691658583318174
0.3778746376414228,0.9307966750277699,0.8614813395618202,0.036118029094044726,0.024302367441798728,1.0250767684293185,0.47910978577669855,0.023315740639536047,0.06698491743756406,-0.048384472494532677,-0.004835699286911223,-0.0025164404436589056,0.18784432747431398,0.025688573965103337
0.4181021558703707,0.6757920130110384,0.8799375903505284,0.02511482329656128,0.017356916591251215,1.3759092056265279,0.6547853839292045,-0.018021106577130075,0.3348382659472042,-0.06292606436797801,0.005484295244787491,0.008534096184500784,-0.1648303510815464,-0.185560943415934
0.47533416211045326,1.0952895962206943,1.0579505508165492,0.035048860134524684,0.01930772008008113,0.8327105291131902,0.47387209283924686,-0.08344252759643782,-0.10198242763315743,-0.24159098164580575,-0.0008659396977735703,0.001508945297070844,0.3209741790529993,0.028178766221061316
0.5196631486645651,0.8475542739201545,0.7731965666654165,0.03011016146046898,0.0160755084345888,1.3944841301531576,0.4848814814240273,-0.11380382645626551,0.13714130278071887,0.024755978294998874,0.0013425591137259502,0.003032507205158684,-0.15744349620938328,0.013715055495158956
